time,prey,predator,exp
0.0,4.562160388732323,3.3090444520321527,4
0.01,4.067037227585944,3.726466315770936,4
0.018237200667195096,3.6456437280418172,4.038565230982181,4
0.028420356217714618,3.1337652339306454,4.3640318946431425,4
0.0386835792384884,2.6520760579490914,4.608975746243999,4
0.05001089274315152,2.1806950475683053,4.774902387609255,4
0.06197780196576061,1.7615883061884383,4.83658055672559,4
0.07516233348502306,1.3918292144754036,4.789435721232465,4
0.09008411313016089,1.0743759422058947,4.626250994378924,4
0.10935497676346274,0.7868636543718184,4.306156946964223,4
0.1255116300620316,0.6217834685608595,3.98892186385826,4
0.14359750659589307,0.49261058669539565,3.6171732045701805,4
0.16154285087150863,0.40388481415100175,3.2535891235725294,4
0.1805572460455645,0.3385778428318786,2.88881039765474,4
0.20038022554176924,0.2916799631677701,2.5391137823240584,4
0.22152770148209866,0.25779131105349606,2.2039981488935694,4
0.24415281311004983,0.23418813915523337,1.8886812770663863,4
0.26867136006163495,0.21892827297586628,1.5942335244124968,4
0.2954421984245473,0.21109713075138975,1.323038082604669,4
0.3249606404994158,0.21053077971224837,1.0765565704856799,4
0.357742566888717,0.21792082809686,0.8566925284051778,4
0.39449555940211856,0.23508152465426269,0.6644902458161727,4
0.4344455854090377,0.26416263974979465,0.5062738414630154,4
0.4764051183177392,0.30731258226199587,0.38313064660192564,4
0.5203319762092369,0.36852257535450406,0.28918456383017876,4
0.5659072245682146,0.45310925912720323,0.21928070566083754,4
0.6131379882530809,0.5691650879914589,0.16820672786004226,4
0.6619269265140477,0.7278521257766576,0.13187333251484787,4
0.7121150096862887,0.9443732573607367,0.10717209566621053,4
0.7630419041786253,1.2360788961018734,0.09211270596772082,4
0.813128718484165,1.6149457599902415,0.08569837147091912,4
0.8601399722937341,2.0766677614477675,0.08767506541660608,4
0.9027512905730033,2.604875573355534,0.09861227872909278,4
0.9410068642881526,3.1829552078962506,0.1207931970816255,4
0.9749613975912825,3.7841360402739643,0.1585993723538297,4
1.005237867953849,4.383669595715474,0.21986548396499983,4
1.0324703998339804,4.951943789212238,0.31743397231337933,4
1.057424969038084,5.453788594148966,0.4727998556446181,4
1.0808061535242337,5.836146898020077,0.7206585775435418,4
1.1037499040832397,6.016976138211721,1.1239001357374383,4
1.1254295089147328,5.87586994244848,1.7153180378714037,4
1.1426751472754266,5.4713541851326575,2.3483694716895673,4
1.1601483381892337,4.796019569313417,3.090766391117909,4
1.1776809266065844,3.9398510981185684,3.824857408680658,4
1.1993194593049483,2.860063829834898,4.511542816908208,4
1.2153076291838856,2.176418091136993,4.776200864705019,4
1.2327701879971342,1.5930814914933342,4.829927993712421,4
1.249975039795418,1.1760761048214872,4.695150484030588,4
1.2703583364763857,0.8396629538209597,4.382886410427404,4
1.289666245247863,0.6307139014517138,4.009937576018056,4
1.30900109547337,0.49132279012480673,3.612770702114481,4
1.328656193979439,0.39609917924064497,3.2155431408486845,4
1.34876961887895,0.33021331052159464,2.833325903563126,4
1.3697744386909552,0.2837924108734169,2.4693084921059887,4
1.3919300827479273,0.25134603777076686,2.127436856913216,4
1.4156121566526905,0.22939117155675687,1.808864772950787,4
1.441189888504076,0.21596878133118538,1.5150326219141559,4
1.4691180259425354,0.21014352940330217,1.2469029498406636,4
1.4999028222607658,0.2118967774022327,1.0056992706657535,4
1.53414692573325,0.22217919485814688,0.792540193681726,4
1.5724640728172967,0.243172340585243,0.6087752408055332,4
1.6132235173704472,0.27663556082510543,0.46215954435857887,4
1.6560765672199194,0.3255233107618796,0.3487208416781312,4
1.7006674543722893,0.3940073313796562,0.2632624325703391,4
1.7469254901398865,0.48842101059125553,0.2000772427829151,4
1.7947684455204016,0.6177087136335974,0.1543543760545079,4
1.8441403790157662,0.7944914542648852,0.12223564771202558,4
1.8947454127324381,1.0350815543280052,0.10098526166920721,4
1.9456616904118835,1.3562994601868463,0.0889522837748537,4
1.9949680478854221,1.76538289653887,0.08542094858233826,4
2.0405335603498775,2.252047883799081,0.09035730042395858,4
2.0816945184854045,2.8007053685585923,0.10484162546884558,4
2.118419979226105,3.3897743212211973,0.1317975216851902,4
2.1510487659614315,3.9937900867404004,0.17666539618566884,4
2.180197879821212,4.586178317088373,0.24875338364368757,4
2.2065576444989756,5.1360990456338085,0.3634090592396432,4
2.230927045229927,5.6043915734513465,0.5465141506225006,4
2.2539578515572223,5.927823078280057,0.8387202013244337,4
2.277360155272426,6.005920639415755,1.3262322599031249,4
2.299437855981892,5.703847299048754,2.0219951851341067,4
2.317852452767207,5.1148064346045246,2.7657763048021096,4
2.3364815752010077,4.26404423118014,3.5674035943907665,4
2.3566428316191463,3.2404013614247513,4.3016149989210515,4
2.374789359979595,2.405223537170558,4.706740184408659,4
2.392005505181985,1.7728798125104217,4.836557579601296,4
2.409473665311019,1.298706037413102,4.75641852670432,4
2.4286371486533898,0.9380285653430976,4.5020093454587,4
2.449619138163562,0.6792898111410972,4.1153239141763445,4
2.468517299196777,0.5266661460227652,3.72990367573153,4
2.488511203051315,0.4183980096443648,3.3217569753057306,4
2.508438660694204,0.34584565297417735,2.9353744733817475,4
2.52935698934976,0.29444108581501105,2.562888412270945,4
2.5512192546717967,0.2586794747926597,2.2144002988327753,4
2.5745620873186144,0.23415087877811286,1.8883973403616108,4
2.599657126209209,0.21864444433966146,1.5876191680547465,4
2.626994860838571,0.21091010775318197,1.3123146043999914,4
2.65703965494164,0.2107000245010347,1.0639091994965313,4
2.6903600745485594,0.21868344524131586,0.843515409149739,4
2.72766737242341,0.2367335933006694,0.651900110742875,4
2.767995955631144,0.26692590691449625,0.49560396687856423,4
2.810307864642281,0.31154581998601366,0.3744314614316312,4
2.854516444856107,0.3746596191690491,0.28240373866566454,4
2.9003533859214135,0.4618170192972717,0.21413056189655766,4
2.9478161348851852,0.581353820116867,0.1644132927531249,4
2.996817812302073,0.7448123872182668,0.1291821466512765,4
3.047171978995186,0.9677408830204748,0.1053995089239743,4
3.09815383132965,1.2674621584705938,0.09115302367562997,4
3.148087044163674,1.654822155339906,0.08551748905142692,4
3.194743050424902,2.123805059196603,0.08829347342762355,4
3.236978804976385,2.6581028591748184,0.10017600364694448,4
3.2748237511020357,3.2397253903686267,0.12362058353258429,4
3.308416130028257,3.842202119452293,0.1632860313336464,4
3.3383803473169342,4.4402860344160135,0.22739744626327024,4
3.365367573029717,5.0040506714308775,0.329452194732289,4
3.3901523383932988,5.497303039805518,0.4920738739013898,4
3.4134240012654264,5.86435357852483,0.7514973676654371,4
3.436449572330251,6.01902022082184,1.1759092988963578,4
3.4575445450662863,5.84814376275129,1.7720204914613613,4
3.4750487597063224,5.4077910977447345,2.428651688177937,4
3.492530469244766,4.7058440121762555,3.176960520660336,4
3.5104491734838534,3.818667012961409,3.9153846363215576,4
3.531894114673547,2.759506534106687,4.560549101272468,4
3.5479035234072676,2.093501183678761,4.795845730697312,4
3.565445782356741,1.5295343851559207,4.821515014926927,4
3.5828989362262846,1.1261824316256304,4.6638303279096585,4
3.6040804214611164,0.7973227890740782,4.32238860739464,4
3.6229811287390454,0.6059273079929581,3.950745945811559,4
3.642637714242281,0.4729253723752441,3.5464016921860235,4
3.6622762612337656,0.3837278358182947,3.1524657865369834,4
3.6826135043697024,0.3212583762514915,2.771101379949114,4
3.703787951334202,0.27749720198909633,2.410627882163936,4
3.7262176567183407,0.24694932758331872,2.0719239931441242,4
3.7502036054541543,0.22653720573333366,1.7573057949578603,4
3.776169927485763,0.21443564493272022,1.46750979817235,4
3.8045584671882113,0.20987810856106773,1.2037791626202867,4
3.8359008045962053,0.21299282124591915,0.9672023128868765,4
3.8708280787473264,0.22492605316868175,0.7588215565969036,4
3.909858790038765,0.2480602665861063,0.5804125782102036,4
3.9509176768193712,0.2838893725818628,0.44023762124862287,4
3.9941644451722986,0.33592837353172317,0.33189886465021406,4
4.039033287455116,0.40839156530133974,0.2507595638710873,4
4.0855988096623115,0.5082210650792058,0.19091935313362124,4
4.1337166159967085,0.6447995524189072,0.14782826140333233,4
4.1833479607221005,0.8315339737365406,0.11777545463848413,4
4.234104142108877,1.0851628787217955,0.09823062705373299,4
4.284907970620808,1.4217752411146964,0.0877186421690242,4
4.333695175425957,1.8457013848799246,0.08565665024181629,4
4.378461385697985,2.343971602177089,0.09213479513127527,4
4.418864162120731,2.901805287408618,0.10854102389350512,4
4.4548218390106795,3.4951231998103967,0.1381386727539737,4
4.483600824231234,4.0358571482310195,0.1806592788266782,4
4.511384579387673,4.602376343981293,0.25127800429679775,4
4.536169986099862,5.119726551549635,0.35887449089186174,4
4.559650479809657,5.574880608653682,0.5303658621537239,4
4.581860010724161,5.901799192029031,0.799187583155947,4
4.604425702887273,6.016478780681871,1.2417461103893375,4
4.624769883467604,5.811901819846353,1.8405867756479144,4
4.642309311074763,5.3378797837003145,2.5134516120711057,4
4.659697935472707,4.614467194096733,3.261798486224207,4
4.677841176871154,3.7067719848425424,3.9959876096206717,4
4.698100684989471,2.7140890547723835,4.581602820453772,4
4.714293651314409,2.0500475938756355,4.804708988804983,4
4.731588986472883,1.5042392444590584,4.817080587714398,4
4.749157511160282,1.106203658421793,4.6500229536322255,4
