time,prey,predator,exp,difference
16.656138985838,0.0004210019581319922,3.331104647378222,2,3.33068364542009
16.67410952749003,0.0003075116526799972,3.175440914952611,2,3.175133403299931
16.6937464917969,0.00022356013495166053,3.013645988849167,2,3.013422428714215
16.715405280251,0.00016175501238283312,2.8447351742270364,2,2.8445734192146537
16.73953467113145,0.0001165455425903037,2.6676805584332492,2,2.667564012890659
16.76670823542788,8.374790966740113e-5,2.481445832436692,2,2.4813620845270243
16.797669471134586,6.020219510598618e-5,2.2850454843466967,2,2.284985282151591
16.833397009931808,4.35253885931239e-5,2.0776485994293763,2,2.077605074040783
16.874899734475974,3.199802487170286e-5,1.8602430019606488,2,1.860211003935777
16.923675244547344,2.4264906005508935e-5,1.6336368234340308,2,1.6336125585280252
16.981713747167248,1.938967174323485e-5,1.399677037545386,2,1.3996576478736427
17.051521463686345,1.6846795397650506e-5,1.1622198567379354,2,1.1622030099425378
17.135327477770698,1.660999134371646e-5,0.929735898784197,2,0.9297192887928534
17.228221914965633,1.9161837413740204e-5,0.7259736270220897,2,0.7259544651846759
17.328453658874132,2.588136279652703e-5,0.555901345296652,2,0.5558754639338555
17.43433157706708,4.035249323074841e-5,0.419320729059094,2,0.41928037656586326
17.543026214371416,7.051673555538123e-5,0.31393415238625266,2,0.3138636356506973
17.64973569671287,0.0001315738829210625,0.2362797600895016,2,0.23614818620658054
17.747742658097202,0.00024530873366111826,0.1820026657398576,2,0.18175735700619647
17.83771396168649,0.00044894946701113194,0.14322624767960618,2,0.14277729821259505
17.91972664261341,0.0007956835614366512,0.11512600944827024,2,0.11433032588683359
17.995112490198164,0.0013660491541199996,0.09418715508078504,2,0.09282110592666504
18.06495994753421,0.0022768024080771576,0.07820246612330939,2,0.07592566371523223
18.130391653565784,0.003701051984309501,0.06569980366535619,2,0.06199875168104669
18.192283171384684,0.005892154312365705,0.05572033671773356,2,0.049828182405367856
18.25136118119211,0.009222729419816963,0.04761398506267675,2,0.038391255642859785
18.308187717942367,0.014238298422765958,0.04093403161703202,2,0.02669573319426606
18.363210621883084,0.021737876060967637,0.035363687278696286,2,0.01362581121772865
18.416780847372547,0.03288966696307115,0.03067361075164529,2,-0.002216056211425857
18.46917773644099,0.049400962940014205,0.02669369119956678,2,-0.022707271740447427
18.52062318355907,0.0737647294183047,0.023295321101524196,2,-0.0504694083167805
18.571294969261885,0.1096194980146266,0.02037946832251405,2,-0.08924002969211255
18.621335801130524,0.16227306992239643,0.017868733461585008,2,-0.1444043364608114
18.6708608591834,0.23946559274801987,0.015701874766809135,2,-0.22376371798121075
18.719963385985075,0.3524805599480148,0.013830032112241337,2,-0.3386505278357735
18.76871919498984,0.5177628149071039,0.012214097287969333,2,-0.5055487176191346
18.817190157596265,0.7592743717510773,0.010822918120738188,2,-0.748451453630339
18.86542699016099,1.1119244472712542,0.009632144442941705,2,-1.1022923028283125
18.913471421331888,1.6265622265969757,0.008623643441423311,2,-1.6179385831555524
18.96135778601711,2.377239978993826,0.0077855305992649325,2,-2.3694544483945608
19.009113745864124,3.4717575470635085,0.007113045980125344,2,-3.464644501083383
19.056758704659995,5.066859931500066,0.0066108489863820775,2,-5.0602490825136845
19.104293427788093,7.38949809786391,0.006298029375055851,2,-7.383200068488855
19.151650124611105,10.762420006911984,0.00621858380498596,2,-10.756201423107
19.19846261155652,15.606945820241782,0.006461120502297719,2,-15.600484699739484
19.24347101750894,22.30680418505419,0.007180553304851319,2,-22.299623631749338
19.28388938153576,30.73275173888289,0.008563745871772955,2,-30.724187993011117
19.31572601112449,39.54024674346674,0.010589702952987662,2,-39.529657040513754
19.342863399398784,48.98888250553757,0.013560253870797942,2,-48.97532225166677
19.368110520299066,59.75186618406193,0.01826973812752777,2,-59.7335964459344
19.390430784667448,71.1483895530268,0.02540380338790032,2,-71.1229857496389
19.41058562761263,83.17893030818142,0.0364398597816067,2,-83.14249044839981
19.428635960715283,95.48488123484516,0.053382983170384216,2,-95.43149825167478
19.444955067562415,107.87850279690014,0.0795676793223517,2,-107.79893511757778
19.45977345034252,120.06410442089314,0.12003271691182492,2,-119.94407170398132
19.47329470808307,131.67450943134838,0.18236906601177455,2,-131.4921403653366
19.485761864695583,142.28753554796927,0.27834665141680937,2,-142.00918889655247
19.49741117240349,151.31260728903092,0.42613167565440857,2,-150.88647561337652
19.50851197354989,157.88363983116548,0.6545987470501226,2,-157.22904108411535
19.519437151504327,160.6116055468413,1.0128859207695926,2,-159.5987196260717
19.531020744374555,156.75154270821366,1.6077187588027455,2,-155.14382394941092
19.541496186279804,144.91051305389664,2.3887789542280244,2,-142.5217340996686
19.551037643572787,126.59356352986542,3.295741732500284,2,-123.29782179736513
19.560553186348884,102.93484125664864,4.30449765558052,2,-98.63034360106812
19.57116141031734,74.85310939901342,5.381474625161009,2,-69.47163477385241
19.581200280027193,51.36509278442574,6.198475406710929,2,-45.166617377714815
19.589962506500484,35.35595926752295,6.696083254658257,2,-28.659876012864693
19.598835843729464,23.55554346728411,7.006530961604385,2,-16.549012505679727
19.607787437001416,15.388387221932827,7.162643958227656,2,-8.225743263705171
19.61718694491137,9.77181445246231,7.2057587016279125,2,-2.5660557508343977
19.625427074884655,6.561256297237186,7.1754203370691005,2,0.6141640398319144
19.63376544989625,4.399847391305653,7.10279457757631,2,2.7029471862706567
19.641712484078468,3.0221216282937187,7.008342526144559,2,3.98622089785084
19.649644656094924,2.0905390275340685,6.89865013828182,2,4.808111110747751
19.657454669079964,1.4644988539827484,6.781452448056409,2,5.31695359407366
19.665270319455807,1.0332339807274884,6.658902287237782,2,5.625668306510294
19.67308354741942,0.7345967865312395,6.533686397826729,2,5.799089611295489
19.680947854453695,0.5251765703467399,6.406649250702466,2,5.881472680355726
19.688877225743884,0.3773933377442002,6.278712653366068,2,5.901319315621868
19.69690080359212,0.27231843140925277,6.15020759597568,2,5.877889164566428
19.705035552820984,0.19722180157443692,6.0214403097524105,2,5.824218508177974
19.713301690916023,0.14328192962426317,5.8925236693958585,2,5.749241739771596
19.72171548918729,0.10438512870272876,5.763542951765325,2,5.659157823062596
19.73029384074053,0.0762357788595616,5.634517290127981,2,5.55828151126842
19.739052567907788,0.055802407958099653,5.5054484603850735,2,5.449646052426974
19.748007987749173,0.040929424822240906,5.376312650595005,2,5.335383225772764
19.75717676867873,0.030077315972229453,5.2470739948369784,2,5.216996678864749
19.766576733620997,0.022141273281849307,5.117681630431596,2,5.095540357149747
