time,prey,predator,exp
0.0,5.334926579791086,9.942373742798603,1
0.01,3.732910216833541,9.678320402570506,1
0.01471194522755482,3.16917741155146,9.511358741915108,1
0.02266441410141843,2.4241250857150956,9.189117936764777,1
0.029508674703440974,1.9426883201069638,8.885037552698737,1
0.03766093931260734,1.5103675700376968,8.505325635585011,1
0.0458250956961963,1.1897575267993874,8.117438084367354,1
0.05469111673705798,0.9324327467721707,7.697266674204242,1
0.06391211057794581,0.7359449483099227,7.26875873225083,1
0.0737048977587458,0.5829639462293363,6.828566126837975,1
0.08400842279130045,0.46521322187429764,6.3856328641150295,1
0.09492410586959935,0.3740070914041914,5.941193531725012,1
0.1064862237233974,0.30342998380514463,5.499195619283136,1
0.1187403499064774,0.24879607877978083,5.062863001262571,1
0.13176881700565893,0.20639376141722798,4.634059492389327,1
0.14566224003394956,0.17344317242951918,4.2146127586482205,1
0.1605339817944923,0.14783842479036852,3.806021466606407,1
0.1765175455405107,0.12800687243941972,3.4097525089755734,1
0.19377462280466107,0.11278050484141747,3.0272216988473257,1
0.21249927705349647,0.10131112589590743,2.6599090360182394,1
0.23292617786075237,0.09300933995386983,2.309395547528988,1
0.2553381817475237,0.08751020618224116,1.9774330220916332,1
0.2800737889810044,0.08466334936323172,1.6660001131680275,1
0.3075274092087728,0.0845518813691824,1.3773791327384555,1
0.3381271753602566,0.08754569530561201,1.1142498399468022,1
0.3724444748631956,0.09443778335425543,0.8786129797347657,1
0.4101791133423752,0.10634268334032335,0.6768404595643489,1
0.45025533456306843,0.12447304537330188,0.5133282374631666,1
0.4924487558921126,0.15084346328002265,0.38401762030633857,1
0.5362630013411287,0.18814014771426169,0.2844760916441563,1
0.5815003931201281,0.2403724775727738,0.20909789683038538,1
0.6279115014301461,0.31311374266772646,0.15289353535836048,1
0.6753635429250495,0.41436329386986226,0.11145317979394953,1
0.723741158694335,0.5554445105609028,0.08119874837189128,1
0.7729954543362848,0.7526283842657042,0.05928816381888348,1
0.8231162051783965,1.0294015991227934,0.043541900224657426,1
0.8741400953665719,1.420071086408428,0.032321160021006726,1
0.9261206965837184,1.9750229358234388,0.02442422519098112,1
0.9785974315200523,2.7595899808724007,0.01903523491535792,1
1.0313566637168137,3.8666200820842986,0.0155380773524095,1
1.0841427032857884,5.42200623866796,0.01356224312162508,1
1.1350373202418604,7.51361675308274,0.013000592976905678,1
1.180856212564006,10.078567169518244,0.013866778962548027,1
1.2171633387283158,12.716631375825209,0.015991340217757284,1
1.247859417555799,15.473238741742573,0.019541719182664136,1
1.2763844526702377,18.55738298682238,0.025511470292716307,1
1.301445220746706,21.75286025999072,0.034788268313633464,1
1.3216728733471352,24.70578851907369,0.04745444875992742,1
1.3411728822648843,27.89364999196717,0.06781574519440568,1
1.3584816429804811,31.008744515595264,0.09813791913035198,1
1.3745367013811016,34.11909342131391,0.14510080741988765,1
1.389204360381991,37.096360685633556,0.21655240447365176,1
1.4027979466355098,39.87962030030916,0.32596459829512103,1
