time,prey,predator,exp
0.0,8.38933107489523,7.189819808096265,2
0.01,5.187355146545164,7.1263490514860175,2
0.013717507701440073,4.344844373381962,7.089512676548223,2
0.02067770448028729,3.1280142843617975,7.007344255925764,2
0.026161929910183263,2.422603173395292,6.933702320273124,2
0.032833716844139556,1.7832096851447434,6.8369434751859774,2
0.03923986233435739,1.3351904056958166,6.73910519928357,2
0.04613897539185061,0.9831997219247224,6.630439082189929,2
0.05309993174492257,0.7263687199839463,6.51891751323565,2
0.060335410152166764,0.5337005350720341,6.402225280148149,2
0.067720664487283,0.39230916152397033,6.283219126284496,2
0.07531601872440885,0.2879158192792789,6.161611146802067,2
0.08308803951548659,0.2113549354411781,6.038486479160073,2
0.09105677598017095,0.15513771274399885,5.913971225175995,2
0.09921716760343992,0.11393612212425389,5.788512677089268,2
0.1075802606490422,0.08372505240720483,5.662251171560413,2
0.1161511984189636,0.06157625297585607,5.535380037612387,2
0.12494078768719742,0.045328062624982055,5.407982637188484,2
0.13395947603218486,0.03340161787780151,5.280134160712786,2
0.14322077179168446,0.02463963025334252,5.151860654734858,2
0.15273985279196783,0.018196264902522737,5.02316727112345,2
0.16253491773456127,0.013452644907534705,4.894026836938882,2
0.1726273373063058,0.009956161571232598,4.764385434949255,2
0.1830427444658247,0.007375565626893494,4.634156047345418,2
0.19381200678508076,0.005468329356430872,4.5032153838356965,2
0.20497272492462765,0.004056743112057103,4.371396303123116,2
0.21657101168107115,0.0030104927248374787,4.238480059539207,2
0.2286637816642239,0.002233931494320271,4.10418675857072,2
0.24132153087849983,0.0016567899325902898,3.968165776590811,2
0.2546317238676723,0.0012273864134566491,3.8299865522486543,2
0.26870285795321924,0.0009076628191333684,3.689131154405702,2
0.2836693729615958,0.0006695503228889434,3.5449895618980674,2
0.2996976751776019,0.0004923066602692888,3.3968585377385985,2
0.31699375407109165,0.00036056418645064324,3.2439444585046346,2
0.33581315324316124,0.00026289965985050456,3.0853702723338463,2
0.35647445612524187,0.0001907880453064783,2.920187004257617,2
0.3793779895555563,0.00013783940591750274,2.7473914054779374,2
0.4050322292983866,9.92442335708866e-5,2.5659537189513957,2
0.43409154240472114,7.137168849090438e-5,2.3748636767854765,2
0.46741056952380483,5.14795680674743e-5,2.173209848573995,2
0.5060349022364574,3.7530405627337045e-5,1.9607780474155625,2
0.5510752187602553,2.803028373405647e-5,1.7391394737853534,2
0.6043839516260684,2.1809198049006916e-5,1.508957945049912,2
0.6681532128398162,1.8151188633720043e-5,1.2732726396579814,2
0.7450022914538689,1.6771816120341974e-5,1.0376199888608666,2
0.8346161679161921,1.7953294592815307e-5,0.8173220250833022,2
0.9310197322096044,2.2504715468561573e-5,0.632261372963815,2
1.034654746319078,3.289132161351839e-5,0.47977597494441004,2
1.1422404984139198,5.465717760582733e-5,0.36025718054788014,2
1.25040467981798,9.945604614079693e-5,0.2700961726458625,2
1.3525173001287298,0.0001860389798819594,0.20578885884824688,2
1.4459525844059322,0.0003433403017656922,0.16045758770867713,2
1.5314242559328206,0.0006171993850810954,0.12779379267581586,2
1.6096219960270783,0.001073882835655305,0.10377058260996357,2
1.6818263922457253,0.0018122522915876666,0.08561985845248378,2
1.7491288619347856,0.0029766772750602147,0.07157321944692406,2
1.812526847732745,0.004780275991012466,0.0604577600357455,2
1.8728043428378425,0.007535391925451412,0.05149640890578612,2
1.9305950453422238,0.011700549939862408,0.04415695578367945,2
1.986392913829595,0.01794696983103835,0.03806775134604113,2
2.0405898415479524,0.027256957238895423,0.03296191822985419,2
2.0934947390446657,0.04106624611595042,0.028643675386411008,2
2.1453536902257793,0.06147217191235214,0.02496618750423587,2
2.1963629406546454,0.09153638530682953,0.0218172941093527,2
2.246680017373775,0.13572619484971266,0.019109881713248972,2
2.2964317293376575,0.20055707547729046,0.016775376979666443,2
2.345720635569597,0.29552858623744716,0.014759242967838914,2
2.394629963813885,0.43448713331453603,0.013017856604543415,2
2.4432275385587516,0.637610447144497,0.011516347125297331,2
2.491568853149802,0.9342969481458296,0.010227154836171884,2
2.5396995079219495,1.3673721699522183,0.009129182441939556,2
2.587657070618108,1.999210160066351,0.008207527697879309,2
2.635472268684363,2.920631386937127,0.007453932002938066,2
2.683168790025874,4.2637848910064795,0.006868334047060975,2
2.7307584407110808,6.22051410271251,0.006462433547386502,2
2.778216606993692,9.066786184842716,0.006267261009624764,2
2.825366157801841,13.183395413517133,0.0063484752479196745,2
2.871431147879868,19.002968683683218,0.006829893901332079,2
2.9143135469007757,26.701726751372714,0.00789548436896051,2
2.9520001752310967,35.98982708364196,0.009767414875027405,2
2.9810400587798305,45.27510708765751,0.01237174923469121,2
3.005926014997822,55.082724533113165,0.01614352832630713,2
3.02911072559482,66.0657292586251,0.02205963565441777,2
3.0497239010418444,77.56548222206489,0.030978532572088043,2
3.0684329696892245,89.58109617182332,0.04471319427408143,2
3.085295475867398,101.7683545218608,0.06573267093293503,2
3.100639714333843,113.9341203325522,0.098122444448668,2
3.1146429642085436,125.74389248946824,0.14793485214570168,2
3.127510018118463,136.81366437035683,0.2244104407837052,2
3.1394715042702264,146.66101761079443,0.3418804086541068,2
3.1507620441127915,154.58723431605569,0.5226415195450095,2
3.161677747023047,159.5321413798812,0.8030236563632047,2
3.1727113680217474,159.67808200389769,1.2496623350134184,2
3.184159649273843,151.87210159581363,1.9559485415717819,2
3.193272411577602,138.38214220087158,2.721162936569786,2
3.2026393982659433,118.09309889760358,3.661994245249651,2
3.211931922237927,93.99311319603395,4.64973075881612,2
3.223946847840447,63.18501725389966,5.788654215836953,2
3.2326212957513127,44.708035412853405,6.404096614038134,2
